k,m,n,fout_hz,fvco_hz,method,design_crossover_hz,window,high_hz,reference_fs,reference_buffer_fs,sampler_fs,charge_pump_fs,retimer_fs,output_buffer_fs,vco_fs,filter_resistor_fs,total_fs,below_200fs_in_hypothesis,vco_l1mhz_dbc_hz,reference_asd_as_sqrt_hz
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_fout_over_2,360000000.0,59.550947747650895,36.728595992917754,37.718304576521184,33.828342622094986,37.946804872083746,37.946804872083746,74.5919174407713,103.60426355075592,163.2177992111302,True,-125,40
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,36.45422848592787,32.69463315203561,6.3213922517116385,6.3213922517116385,66.40284308841738,100.10564100192853,147.61804026469034,True,-125,40
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_fout_over_2,372000000.0,59.550947761409134,36.72859600160658,36.50158508268787,32.73710577106228,38.57408456464001,38.57408456464001,72.33694131578353,100.26219085370542,159.87635517816162,True,-125,40
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,64.32775424190434,96.97733972061826,144.06855764892506,True,-125,40
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,59.55094777088049,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,70.22253278091033,97.12899766107792,156.80767758807403,True,-125,40
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,62.37842835578604,94.0386324563571,140.7590162885236,True,-125,40
33,4,132,792000000,3168000000,hybrid,1000000,10k_to_fout_over_2,396000000.0,59.55094777718108,36.728596011569344,34.28936781425033,30.753038762976153,39.79899496218464,39.79899496218464,68.23592186873577,94.18569493407952,153.98643267473722,True,-125,40
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,60.54376869826291,91.27279032528779,137.66770673279524,True,-125,40
34,4,136,816000000,3264000000,hybrid,1000000,10k_to_fout_over_2,408000000.0,59.5509477812663,36.72859601415042,33.280856998522935,29.84853762498619,40.397524676643215,40.397524676643215,66.36583819698679,91.41552763507431,151.39022082060578,True,-125,40
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,32.28803094467897,28.958103648945826,6.3213922517116385,6.3213922517116385,58.813946735455396,88.66499631599385,134.77540458499527,True,-125,40
35,4,140,840000000,3360000000,hybrid,1000000,10k_to_fout_over_2,420000000.0,59.55094778377085,36.728596015732,32.329975371385885,28.995722265520897,40.987315110897384,40.987315110897384,64.60230061341007,88.80365558883332,148.99916394037726,True,-125,40
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,57.180225992803855,86.20207975166068,132.06502605110754,True,-125,40
36,4,144,864000000,3456000000,hybrid,1000000,10k_to_fout_over_2,432000000.0,59.55094778522419,36.7285960166503,31.431920500744354,28.190285536627908,41.56873825364435,41.56873825364435,62.936435101482495,86.33688752674162,146.79555845993048,True,-125,40
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,30.542731974696324,27.39280074900281,6.3213922517116385,6.3213922517116385,55.63481447948484,83.8722938124266,129.5213392857824,True,-125,40
37,4,148,888000000,3552000000,hybrid,1000000,10k_to_fout_over_2,444000000.0,59.55094778597848,36.728596017126584,30.582409136255958,27.428385927885547,42.14214042974081,42.14214042974081,61.36032757799735,84.00345826358813,144.76358675960444,True,-125,40
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,29.738975870099054,26.671937571397475,6.3213922517116385,6.3213922517116385,54.17074041423525,81.66512818578381,127.13072125866019,True,-125,40
38,4,152,912000000,3648000000,hybrid,1000000,10k_to_fout_over_2,456000000.0,59.55094778631539,36.7285960173395,29.77760889600079,26.706586298359174,42.70784471265198,42.70784471265198,59.86689597913611,81.79284105385179,142.8890722650463,True,-125,40
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,52.78174707028049,79.57115053999448,124.88095197261924,True,-125,40
39,4,156,936000000,3744000000,hybrid,1000000,10k_to_fout_over_2,468000000.0,59.550947786421226,36.728596017406296,29.014080462822765,26.021802034346013,43.26615305293497,43.26615305293497,58.449784690452056,79.69558881822114,141.1592731680491,True,-125,40
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,28.2520270765941,25.3383406928276,6.3213922517116385,6.3213922517116385,51.462203393523474,77.58187177649461,122.761039499381,True,-125,40
40,4,160,960000000,3840000000,hybrid,1000000,10k_to_fout_over_2,480000000.0,59.55094778643452,36.728596017414695,28.28872845125866,25.371256983493158,43.817348162571335,43.817348162571335,57.103273171753145,77.70319918492028,139.56270618071235,True,-125,40
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_10M,10000000,59.47560299732809,36.68094488436136,27.562953245457656,24.720332383246436,6.3213922517116385,6.3213922517116385,50.20702770099851,75.68963100145815,120.76107057309709,True,-125,40
41,4,164,984000000,3936000000,hybrid,1000000,10k_to_fout_over_2,492000000.0,59.55094778644512,36.72859601742141,27.598759464647642,24.75244583755883,44.361695188529396,44.361695188529396,55.822198845827494,75.80799928173558,138.0889962512811,True,-125,40
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,65.34882970606157,98.5166625733265,178.5304881904444,True,-125,80
9,14,126,216000000,3024000000,hybrid,1000000,10k_to_fout_over_2,108000000.0,119.10180246294524,36.728566609320616,35.92216609632175,32.21744338929291,20.783647418102536,20.783647418102536,67.7857299239036,98.67059554028613,181.81667755264607,True,-125,80
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,68.61627119136463,103.44249570199281,183.14943204272237,True,-125,80
10,12,120,240000000,2880000000,hybrid,1000000,10k_to_fout_over_2,120000000.0,119.10183284703427,36.72857620772207,37.71828425818302,33.828324399226524,21.907989410258544,21.907989410258544,71.34899073961462,103.60416381026666,186.77708808950825,True,-125,80
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,62.37842835578604,94.0386324563571,174.42804454043562,True,-125,80
11,12,132,264000000,3168000000,hybrid,1000000,10k_to_fout_over_2,132000000.0,119.10185223680881,36.7285823301767,34.289355041469626,30.753027307477172,22.977380181387108,22.977380181387108,65.01862905716953,94.18562762997564,178.35364616537515,True,-125,80
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,68.61627119136463,103.44249570199281,183.14943204272237,True,-125,80
12,10,120,288000000,2880000000,hybrid,1000000,10k_to_fout_over_2,144000000.0,119.1018651287626,36.7285864026478,37.7182947278267,33.82833378911553,23.999166652198586,23.999166652198586,71.69002266271487,103.60420817229408,187.4205980163289,True,-125,80
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.7717256327312,31.18565008348012,6.3213922517116385,6.3213922517116385,63.338096484336575,95.48538064799337,175.74296908710514,True,-125,80
13,10,130,312000000,3120000000,hybrid,1000000,10k_to_fout_over_2,156000000.0,119.1018738503465,36.72858915662524,34.816890051705485,31.226156608270745,24.979191339993395,24.979191339993395,66.33044130458622,95.63466572771868,180.31963575276674,True,-125,80
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,73.51743341931926,110.8312453949923,190.269230843376,True,-125,80
14,8,112,336000000,2688000000,hybrid,1000000,10k_to_fout_over_2,168000000.0,119.10187992198843,36.728591074572186,40.412463777474926,36.2446479558471,25.922191265400397,25.922191265400397,77.16923020406665,111.00453265966463,195.19760577056957,True,-125,80
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,68.61627119136463,103.44249570199281,183.14943204272237,True,-125,80
15,8,120,360000000,2880000000,hybrid,1000000,10k_to_fout_over_2,180000000.0,119.10188418904875,36.72859242198846,37.71830090936774,33.828339333142246,26.83207036365253,26.83207036365253,72.19013045764964,103.60423757610332,188.3784702757406,True,-125,80
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,64.32775424190434,96.97733972061826,177.1095462100476,True,-125,80
16,8,128,384000000,3072000000,hybrid,1000000,10k_to_fout_over_2,192000000.0,119.10188725091515,36.72859338917637,35.3609080337044,31.714068959959395,27.71209122386834,27.71209122386834,67.83250846887283,97.12897768359838,182.65167017326445,True,-125,80
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,33.23767891364012,29.809812579797175,6.3213922517116385,6.3213922517116385,60.54376869826291,91.27279032528779,171.94312877447084,True,-125,80
17,8,136,408000000,3264000000,hybrid,1000000,10k_to_fout_over_2,204000000.0,119.10188945728379,36.72859408589331,33.28085525127271,29.848536057933313,28.565013565549037,28.565013565549037,63.98678387575723,91.41551208874935,177.80839262557444,True,-125,80
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,57.180225992803855,86.20207975166068,167.49093456532822,True,-125,80
18,8,144,432000000,3456000000,hybrid,1000000,10k_to_fout_over_2,216000000.0,119.10189107189596,36.72859459591552,31.431919284895493,28.19028444617193,29.393196491705357,29.393196491705357,60.56772157688673,86.3368752117444,173.68745701208462,True,-125,80
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,39.65196782679874,35.56258342852997,6.3213922517116385,6.3213922517116385,72.22765388564699,108.88683758104507,188.37450571154,True,-125,80
19,6,114,456000000,2736000000,hybrid,1000000,10k_to_fout_over_2,228000000.0,119.10189225392226,36.7285949691731,39.70347739493703,35.60878071493665,30.198675467642627,30.198675467642627,76.67733319743817,109.05710827145874,194.87274847687874,True,-125,80
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,68.61627119136463,103.44249570199281,183.14943204272237,True,-125,80
20,6,120,480000000,2880000000,hybrid,1000000,10k_to_fout_over_2,240000000.0,119.10189312916417,36.72859524564234,37.71830380910932,33.8283419338278,30.983221265710906,30.983221265710906,73.0050231345664,103.60425492517086,189.95992434557263,True,-125,80
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.8755899385322,32.17567072105093,6.3213922517116385,6.3213922517116385,65.34882970606157,98.5166625733265,178.5304881904444,True,-125,80
21,6,126,504000000,3024000000,hybrid,1000000,10k_to_fout_over_2,252000000.0,119.10189377546176,36.72859544972949,35.922194303519916,32.217468687427925,31.748385785737202,31.748385785737202,69.68187706719219,98.67072059977771,185.66102243632935,True,-125,80
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,34.24488130496255,30.71314023373042,6.3213922517116385,6.3213922517116385,62.37842835578604,94.0386324563571,174.42804454043562,True,-125,80
22,6,132,528000000,3168000000,hybrid,1000000,10k_to_fout_over_2,264000000.0,119.10189425659794,36.72859560170931,34.289367431610025,30.75303841979828,32.49553815526063,32.49553815526063,66.66032333743341,94.18568910421897,181.88519395701522,True,-125,80
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,32.75597342213809,29.377786310524755,6.3213922517116385,6.3213922517116385,59.66632277509969,89.94999626260245,170.76850163210992,True,-125,80
23,6,138,552000000,3312000000,hybrid,1000000,10k_to_fout_over_2,276000000.0,119.10189461276238,36.72859571417858,32.79852546980084,29.415949882927215,33.22589351695453,33.22589351695453,63.90104456698402,90.09066015222226,178.5577860733272,True,-125,80
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,31.391141196215667,28.153711880919552,6.3213922517116385,6.3213922517116385,57.180225992803855,86.20207975166068,167.49093456532822,True,-125,80
24,6,144,576000000,3456000000,hybrid,1000000,10k_to_fout_over_2,288000000.0,119.1018948777872,36.72859579789388,31.431920313535084,28.190285368725892,33.940536236188144,33.940536236188144,61.371282779361934,86.33688344680142,175.61697158823273,True,-125,80
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,30.135495548367036,27.02756340568277,6.3213922517116385,6.3213922517116385,54.8930169530917,82.75399656159425,164.54454004285682,True,-125,80
25,6,150,600000000,3600000000,hybrid,1000000,10k_to_fout_over_2,300000000.0,119.10189507330541,36.72859585963431,30.174643551716983,27.062673999468963,34.64043879629701,34.64043879629701,59.04351058910577,82.88340876196571,173.01116782461372,True,-125,80
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,28.976438027276,25.988041736233434,6.3213922517116385,6.3213922517116385,52.78174707028049,79.57115053999448,161.88667091911853,True,-125,80
26,6,156,624000000,3744000000,hybrid,1000000,10k_to_fout_over_2,312000000.0,119.10189521786873,36.728595905298754,29.014080374262438,26.021801954919077,35.326477322257865,35.326477322257865,56.89443827843631,79.69558587672856,170.6970584218191,True,-125,80
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,27.903236618858372,25.02552167192849,6.3213922517116385,6.3213922517116385,50.82686754915899,76.62407089036505,159.48130667455757,True,-125,80
27,6,162,648000000,3888000000,hybrid,1000000,10k_to_fout_over_2,324000000.0,119.10189532347503,36.72859593864675,27.93948483021318,25.058031534895914,35.99944444015768,35.99944444015768,54.90422169811401,76.74389794835956,168.63804558531214,True,-125,80
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,40.36003868084872,36.19762956118228,6.3213922517116385,6.3213922517116385,73.51743341931926,110.8312453949923,190.269230843376,True,-125,80
28,4,112,672000000,2688000000,hybrid,1000000,10k_to_fout_over_2,336000000.0,119.10189540053324,36.72859596298798,40.41246915619812,36.24465277985209,36.660060010861955,36.660060010861955,79.58377706267865,111.00456721563907,199.56103147192377,True,-125,80
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,38.96831320909531,34.94943543838289,6.3213922517116385,6.3213922517116385,70.98234950830825,107.00947831240636,186.5591487636817,True,-125,80
29,4,116,696000000,2784000000,hybrid,1000000,10k_to_fout_over_2,348000000.0,119.10189545583629,36.72859598045121,39.01893575557107,34.994837183392605,37.30898015223679,37.30898015223679,77.0019941904498,107.17682397135368,196.16693387711985,True,-125,80
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,37.669369435458805,33.78445425710346,6.3213922517116385,6.3213922517116385,68.61627119136463,103.44249570199281,183.14943204272237,True,-125,80
30,4,120,720000000,2880000000,hybrid,1000000,10k_to_fout_over_2,360000000.0,119.10189549530179,36.728595992917754,37.718304576521184,33.828342622094986,37.946804872083746,37.946804872083746,74.5919174407713,103.60426355075592,193.0776944969438,True,-125,80
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,36.45422848592787,32.69463315203561,6.3213922517116385,6.3213922517116385,66.40284308841738,100.10564100192853,180.00868831052315,True,-125,80
31,4,124,744000000,2976000000,hybrid,1000000,10k_to_fout_over_2,372000000.0,119.10189552281827,36.72859600160658,36.50158508268787,32.73710577106228,38.57408456464001,38.57408456464001,72.33694131578353,100.26219085370542,190.26138621091755,True,-125,80
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_10M,10000000,118.95120599465618,36.68094488436136,35.315033845742626,31.6729258660345,6.3213922517116385,6.3213922517116385,64.32775424190434,96.97733972061826,177.1095462100476,True,-125,80
32,4,128,768000000,3072000000,hybrid,1000000,10k_to_fout_over_2,384000000.0,119.10189554176098,36.728596007590426,35.36091055461488,31.714071220883476,39.19132557084538,39.19132557084538,70.22253278091033,97.12899766107792,187.6901539553841,True,-125,80
