k,m,n,fout_hz,fvco_hz,method,design_crossover_hz,window,high_hz,reference_fs,reference_buffer_fs,sampler_fs,charge_pump_fs,retimer_fs,output_buffer_fs,vco_fs,filter_resistor_fs,total_fs,below_200fs_in_hypothesis
26,6,156,624000000,3744000000,hybrid,1200000,10k_to_fout_over_2,312000000.0,65.48153412212332,40.464970322780864,31.96566251305921,28.66898169932971,35.326477322257865,35.326477322257865,85.22126590322877,79.66697932357981,154.51333593731692,True
27,6,162,648000000,3888000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,30.712633093364712,27.545179635559954,6.3213922517116385,6.3213922517116385,78.11403334103696,76.51071212926047,140.13095562865922,True
27,6,162,648000000,3888000000,hybrid,1200000,10k_to_fout_over_2,324000000.0,65.48153422492413,40.464970387591876,30.7817491359514,27.607167606534695,35.99944444015768,35.99944444015768,82.14457588064658,76.71635122025168,151.19512831835175,True
28,4,112,672000000,2688000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,44.423630010045386,39.84213483000636,6.3213922517116385,6.3213922517116385,112.98636965399989,110.66728004410888,185.8844046939401,True
28,4,112,672000000,2688000000,hybrid,1200000,10k_to_fout_over_2,336000000.0,65.48153430039999,40.46497043518954,44.52360148115854,39.93179604927962,36.660060010861955,36.660060010861955,118.9311343163882,110.96472323862521,196.59056209400535,True
29,4,116,696000000,2784000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,42.891780699354165,38.468268111730275,6.3213922517116385,6.3213922517116385,109.090287941793,106.8511669391396,180.60001661113932,True
29,4,116,696000000,2784000000,hybrid,1200000,10k_to_fout_over_2,348000000.0,65.48153435422343,40.46497046912235,42.988304914408744,38.554837597152705,37.30898015223679,37.30898015223679,114.94066821821183,107.13835425769246,191.6601659226641,True
30,4,120,720000000,2880000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,41.462054676042364,37.18599250800594,6.3213922517116385,6.3213922517116385,105.45394501039989,103.28946137450163,175.6989984702328,True
30,4,120,720000000,2880000000,hybrid,1200000,10k_to_fout_over_2,360000000.0,65.48153439288785,40.46497049350573,41.555361442302214,37.26967636637225,37.946804872083746,37.946804872083746,111.21595803078492,103.56707643845667,187.1260822741079,True
31,4,124,744000000,2976000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,40.12456904133131,35.98644436258639,6.3213922517116385,6.3213922517116385,102.05220484877408,99.95754326564673,171.14367907171163,True
31,4,124,744000000,2976000000,hybrid,1200000,10k_to_fout_over_2,372000000.0,65.4815344196594,40.46497051038353,40.21486592867884,36.067428756694156,38.57408456464001,38.57408456464001,107.73130356156207,100.22620356084177,182.9496807716067,True
32,4,128,768000000,3072000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,38.870676258789715,34.86186797625557,6.3213922517116385,6.3213922517116385,98.86307344724989,96.83387003859528,166.90109552391968,True
32,4,128,768000000,3072000000,hybrid,1200000,10k_to_fout_over_2,384000000.0,65.48153443822454,40.46497052209169,38.9581513796798,34.94032161815711,39.19132557084538,39.19132557084538,104.4642125411285,97.09413516977935,179.09710106991093,True
33,4,132,792000000,3168000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,37.69277697822033,33.80544773455085,6.3213922517116385,6.3213922517116385,95.86722273672717,93.89951034045603,162.94228078580812,True
33,4,132,792000000,3168000000,hybrid,1200000,10k_to_fout_over_2,396000000.0,65.48153445047788,40.464970529816455,37.777601345083085,33.88152399983245,39.79899496218464,39.79899496218464,101.3949200843436,94.15188905190497,175.5385372414272,True
34,4,136,816000000,3264000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,36.58416589062561,32.811169860005236,6.3213922517116385,6.3213922517116385,93.04759853858813,91.13776003632495,159.24167688491323,True
34,4,136,816000000,3264000000,hybrid,1200000,10k_to_fout_over_2,408000000.0,65.48153445849044,40.46497053486974,36.6664954277478,32.88500859217938,40.397524676643215,40.397524676643215,98.50598279166876,91.38271618890236,172.24764246950124,True
35,4,140,840000000,3360000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,35.53890400803631,31.87370786400509,6.3213922517116385,6.3213922517116385,90.38909572319992,88.53382403528711,155.7766486751095,True
35,4,140,840000000,3360000000,hybrid,1200000,10k_to_fout_over_2,420000000.0,65.48153446335647,40.464970537937255,35.61888127536945,31.945436920538793,40.987315110897384,40.987315110897384,95.78195172195846,88.77178173804529,169.20104121511662,True
36,4,144,864000000,3456000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,34.5517122300353,30.988327090004947,6.3213922517116385,6.3213922517116385,87.87828750866656,86.07455114541801,152.52707858473036,True
36,4,144,864000000,3456000000,hybrid,1200000,10k_to_fout_over_2,432000000.0,65.48153446621035,40.46497053973722,34.62946790814957,31.058063674127578,41.56873825364435,41.56873825364435,93.20909189395086,86.30589916914634,166.37791802612762,True
37,4,148,888000000,3552000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,33.61788216976407,30.150804736221026,6.3213922517116385,6.3213922517116385,85.50319865708099,83.74821192527159,149.47502703288427,True
37,4,148,888000000,3552000000,hybrid,1200000,10k_to_fout_over_2,444000000.0,65.48153446767269,40.46497054065898,33.69353634383196,30.21865654848816,42.14214042974081,42.14214042974081,90.77515355465037,83.97330752356618,163.75967657321436,True
38,4,152,912000000,3648000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,32.733201060033444,29.357362506320477,6.3213922517116385,6.3213922517116385,83.25311448189466,81.54431161144866,146.60444641780734,True
38,4,152,912000000,3648000000,hybrid,1200000,10k_to_fout_over_2,456000000.0,65.48153446833616,40.46497054107753,32.80686433512306,29.423428744884898,42.70784471265198,42.70784471265198,88.46917490738402,81.76348383669725,161.32964979114595,True
39,4,156,936000000,3744000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,31.893888212340283,28.604609621543023,6.3213922517116385,6.3213922517116385,81.11841923876915,79.45343182653971,143.90093906260861,True
39,4,156,936000000,3744000000,hybrid,1200000,10k_to_fout_over_2,468000000.0,65.48153446853968,40.464970541205744,31.96566268560581,28.668981854081263,43.26615305293497,43.26615305293497,86.28131832172492,79.66698442242462,159.07285628614468,True
40,4,160,960000000,3840000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,31.096541007031774,27.88949438100445,6.3213922517116385,6.3213922517116385,79.09045875779992,77.46709603087622,141.35155142690687,True
40,4,160,960000000,3840000000,hybrid,1200000,10k_to_fout_over_2,480000000.0,65.48153446856614,40.464970541222456,31.166521118478535,27.952257307740773,43.817348162571335,43.817348162571335,84.2027291668937,77.67530996251682,156.97579208722928,True
41,4,164,984000000,3936000000,hybrid,1200000,10k_to_10M,10000000,65.33759846920934,40.37411204798855,30.338088787348063,27.20926281073605,6.3213922517116385,6.3213922517116385,77.16142317834137,75.57765466426947,138.94459839381497,True
41,4,164,984000000,3936000000,hybrid,1200000,10k_to_fout_over_2,492000000.0,65.48153446858733,40.46497054123583,30.406362066818378,27.27049493439026,44.361695188529396,44.361695188529396,82.22541635943891,75.78079034032166,155.02625334263803,True
9,14,126,216000000,3024000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,46.07793171312692,41.32582518779064,6.3213922517116385,6.3213922517116385,88.06267072665428,97.82998739893335,170.99549172323208,True
9,14,126,216000000,3024000000,hybrid,1600000,10k_to_fout_over_2,108000000.0,76.4481719264408,47.364578388075955,46.32465704520431,41.547105257527804,20.783647418102536,20.783647418102536,91.87890313963894,98.44783091345215,175.94740786984488,True
10,12,120,240000000,2880000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,48.38182829878327,43.39211644718017,6.3213922517116385,6.3213922517116385,92.46580426298698,102.72148676888001,177.2230911664186,True
10,12,120,240000000,2880000000,hybrid,1600000,10k_to_fout_over_2,120000000.0,76.44825942700297,47.36463344233398,48.640946435244366,43.62451122733306,21.907989410258544,21.907989410258544,96.61940216088081,103.3703905569985,182.58546228634265,True
11,12,132,264000000,3168000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,43.98348027162116,39.447378588345615,6.3213922517116385,6.3213922517116385,84.0598220572609,93.38316978989094,165.40807253539424,True
11,12,132,264000000,3168000000,hybrid,1600000,10k_to_fout_over_2,132000000.0,76.44831374812853,47.36466760969291,44.21907411208676,39.65867517880482,22.977380181387108,22.977380181387108,87.96451176050066,93.97318873504197,170.99862272916775,True
12,10,120,288000000,2880000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,48.38182829878327,43.39211644718017,6.3213922517116385,6.3213922517116385,92.46580426298698,102.72148676888001,177.2230911664186,True
12,10,120,288000000,2880000000,hybrid,1600000,10k_to_fout_over_2,144000000.0,76.44835083204417,47.364690941929766,48.641005484255324,43.624564186504884,23.999166652198586,23.999166652198586,96.8986441635227,103.37058497973689,183.2581768645745,True
13,10,130,312000000,3120000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,44.66014919887686,40.05426133585861,6.3213922517116385,6.3213922517116385,85.35305008891105,94.81983394050462,167.20506872366087,True
13,10,130,312000000,3120000000,hybrid,1600000,10k_to_fout_over_2,156000000.0,76.44837532079109,47.364706345362656,44.89940427946841,40.26884157564386,24.979191339993395,24.979191339993395,89.56927638042811,95.4190541771212,173.49546614893524,True
14,8,112,336000000,2688000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,51.83767317726779,46.49155333626447,6.3213922517116385,6.3213922517116385,99.07050456748605,110.05873582380002,186.70623251437846,True
14,8,112,336000000,2688000000,hybrid,1600000,10k_to_fout_over_2,168000000.0,76.44839277185733,47.36471732496627,52.11539204809651,46.740630520949416,25.922191265400397,25.922191265400397,104.10616455320569,110.75430236820287,193.4864409346125,True
15,8,120,360000000,2880000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,48.38182829878327,43.39211644718017,6.3213922517116385,6.3213922517116385,92.46580426298698,102.72148676888001,177.2230911664186,True
15,8,120,360000000,2880000000,hybrid,1600000,10k_to_fout_over_2,180000000.0,76.44840477054953,47.36472487224392,48.641040328874105,43.624595437530466,26.83207036365253,26.83207036365253,97.29621324970361,103.37071305948577,184.25202662849287,True
16,8,128,384000000,3072000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,45.357964030109315,40.68010916923141,6.3213922517116385,6.3213922517116385,86.68669149655031,96.30139384582502,169.06648184520782,True
16,8,128,384000000,3072000000,hybrid,1600000,10k_to_fout_over_2,192000000.0,76.44841356620658,47.36473040611397,45.60098063612137,40.89806300102015,27.71209122386834,27.71209122386834,91.33603773080632,96.91006484325273,176.37922517045953,True
17,8,136,408000000,3264000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,42.68984849892641,38.287161571041324,6.3213922517116385,6.3213922517116385,81.58747434969439,90.63660597254119,161.99555049532677,True
17,8,136,408000000,3264000000,hybrid,1600000,10k_to_fout_over_2,204000000.0,76.44841977642082,47.36473431242311,42.91857355008834,38.492297763768605,28.565013565549037,28.565013565549037,86.07588207295842,91.20948869053889,169.62189772353872,True
18,8,144,432000000,3456000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,40.318190248986056,36.1600970393168,6.3213922517116385,6.3213922517116385,77.05483688582248,85.60123897406667,155.82312808281748,True
18,8,144,432000000,3456000000,hybrid,1600000,10k_to_fout_over_2,216000000.0,76.44842441301103,47.3647372295598,40.53421084931409,36.353839015881405,29.393196491705357,29.393196491705357,81.39926611190859,86.14230636542563,163.78846497216628,True
19,6,114,456000000,2736000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,50.928240314508706,45.67591204966334,6.3213922517116385,6.3213922517116385,97.3324255399863,108.12788080934739,184.19536485533578,True
19,6,114,456000000,2736000000,hybrid,1600000,10k_to_fout_over_2,228000000.0,76.44842774202317,47.36473932356415,51.20111070484995,45.92064078706331,30.198675467642627,30.198675467642627,102.95219790124192,108.81134611096407,192.5643365691005,True
20,6,120,480000000,2880000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,48.38182829878327,43.39211644718017,6.3213922517116385,6.3213922517116385,92.46580426298698,102.72148676888001,177.2230911664186,True
20,6,120,480000000,2880000000,hybrid,1600000,10k_to_fout_over_2,240000000.0,76.44843025498504,47.36474090460276,48.64105679324958,43.62461020390292,30.983221265710906,30.983221265710906,97.9292291846818,103.37078760251869,185.88279600083766,True
21,6,126,504000000,3024000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,46.07793171312692,41.32582518779064,6.3213922517116385,6.3213922517116385,88.06267072665428,97.82998739893335,170.99549172323208,True
21,6,126,504000000,3024000000,hybrid,1600000,10k_to_fout_over_2,252000000.0,76.44843207579105,47.36474204992314,46.32481711374513,41.54724881788924,31.748385785737202,31.748385785737202,93.38391634963132,98.44837605872236,179.96806022918258,True
22,6,132,528000000,3168000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,43.98348027162116,39.447378588345615,6.3213922517116385,6.3213922517116385,84.0598220572609,93.38316978989094,165.40807253539424,True
22,6,132,528000000,3168000000,hybrid,1600000,10k_to_fout_over_2,264000000.0,76.44843345715958,47.36474291901464,44.21914441994809,39.65873823567988,32.49553815526063,32.49553815526063,89.25122302787862,93.97345519818275,174.71302525963395,True
23,6,138,552000000,3312000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,42.07115504242024,37.73227517146102,6.3213922517116385,6.3213922517116385,80.40504718520607,89.32303197293915,160.3745631052009,True
23,6,138,552000000,3312000000,hybrid,1600000,10k_to_fout_over_2,276000000.0,76.44843446069025,47.36474355025405,42.29657348712349,37.934445774471115,33.22589351695453,33.22589351695453,85.47736852668031,89.88765706607477,170.02910277688903,True
24,6,144,576000000,3456000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,40.318190248986056,36.1600970393168,6.3213922517116385,6.3213922517116385,77.05483688582248,85.60123897406667,155.82312808281748,True
24,6,144,576000000,3456000000,hybrid,1600000,10k_to_fout_over_2,288000000.0,76.44843522168988,47.36474402903924,40.53421666823232,36.3538442346833,33.940536236188144,33.940536236188144,82.01755918180946,86.14234138816242,165.8424250012779,True
25,6,150,600000000,3600000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,38.705462639026614,34.71369315774413,6.3213922517116385,6.3213922517116385,73.97264341038958,82.17718941510401,151.69348675968112,True
25,6,150,600000000,3600000000,hybrid,1600000,10k_to_fout_over_2,300000000.0,76.44843577253282,47.364744375529064,38.912848286164234,34.89969072059951,34.64043879629701,34.64043879629701,78.83413737291535,82.69665047692106,162.0908934252494,True
26,6,156,624000000,3744000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,37.21679099906405,33.378551113215515,6.3213922517116385,6.3213922517116385,71.12754174075921,79.01652828375386,147.93469607924365,True
26,6,156,624000000,3744000000,hybrid,1600000,10k_to_fout_over_2,312000000.0,76.44843618775376,47.36474463676731,37.41620048152539,33.55739510873777,35.326477322257865,35.326477322257865,75.89524938423567,79.51601228376599,158.7219529353902,True
27,6,162,648000000,3888000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,35.83839133243205,32.14230847939272,6.3213922517116385,6.3213922517116385,68.49318834295332,76.08999019917039,144.50342524260807,True
27,6,162,648000000,3888000000,hybrid,1600000,10k_to_fout_over_2,324000000.0,76.44843648517839,47.364744823851815,36.03041542082131,32.3145287508671,35.99944444015768,35.99944444015768,73.17374703978679,76.57097661931688,155.69082764672814,True
28,4,112,672000000,2688000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,51.83767317726779,46.49155333626447,6.3213922517116385,6.3213922517116385,99.07050456748605,110.05873582380002,186.70623251437846,True
28,4,112,672000000,2688000000,hybrid,1600000,10k_to_fout_over_2,336000000.0,76.44843670662169,47.36474496317463,52.115422458413434,46.74065779499129,36.660060010861955,36.660060010861955,105.96954179192295,110.75445057164411,197.9204410829189,True
29,4,116,696000000,2784000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,50.05016720563786,44.88839632466914,6.3213922517116385,6.3213922517116385,95.6542802720555,106.26360700228966,181.78118998039045,True
29,4,116,696000000,2784000000,hybrid,1600000,10k_to_fout_over_2,348000000.0,76.44843686227694,47.36474506108336,50.31833902937884,45.128911067761344,37.30898015223679,37.30898015223679,102.43954400477755,106.93533346855224,193.31136063398245,True
30,4,120,720000000,2880000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,48.38182829878327,43.39211644718017,6.3213922517116385,6.3213922517116385,92.46580426298698,102.72148676888001,177.2230911664186,True
30,4,120,720000000,2880000000,hybrid,1600000,10k_to_fout_over_2,360000000.0,76.44843697577902,47.36474513249474,48.641061135068554,43.62461409794172,37.946804872083746,37.946804872083746,99.14453915035239,103.37082392029068,189.08180574116892,True
31,4,124,744000000,2976000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,46.82112416011284,41.99237075533564,6.3213922517116385,6.3213922517116385,89.48303638353578,99.40789042149677,172.9954840711505,True
31,4,124,744000000,2976000000,hybrid,1600000,10k_to_fout_over_2,372000000.0,76.44843705314464,47.36474518115792,47.07199469520294,42.217368525253775,38.57408456464001,38.57408456464001,96.06180861844877,100.03628254063827,185.19425045968578,True
32,4,128,768000000,3072000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,45.357964030109315,40.68010916923141,6.3213922517116385,6.3213922517116385,86.68669149655031,96.30139384582502,169.06648184520782,True
32,4,128,768000000,3072000000,hybrid,1600000,10k_to_fout_over_2,384000000.0,76.44843710769058,47.36474521547674,45.600994894018704,40.89807578847287,39.19132557084538,39.19132557084538,93.17146453424752,96.91014983208224,181.61581678915718,True
33,4,132,792000000,3168000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,43.98348027162116,39.447378588345615,6.3213922517116385,6.3213922517116385,84.0598220572609,93.38316978989094,165.40807253539424,True
33,4,132,792000000,3168000000,hybrid,1600000,10k_to_fout_over_2,396000000.0,76.44843714305777,47.36474523772233,44.21914658466516,39.65874017714552,39.79899496218464,39.79899496218464,90.45603486355576,93.97347958388222,178.317582808045,True
34,4,136,816000000,3264000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,42.68984849892641,38.287161571041324,6.3213922517116385,6.3213922517116385,81.58747434969439,90.63660597254119,161.99555049532677,True
34,4,136,816000000,3264000000,hybrid,1600000,10k_to_fout_over_2,408000000.0,76.44843716663281,47.36474525255544,42.91858346326279,38.49230665457812,40.397524676643215,40.397524676643215,87.90009515878512,91.2095545333061,175.27399887955664,True
35,4,140,840000000,3360000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,41.47013854181423,37.193242669011575,6.3213922517116385,6.3213922517116385,79.25640365398884,88.04698865904001,158.80704513425815,True
35,4,140,840000000,3360000000,hybrid,1600000,10k_to_fout_over_2,420000000.0,76.44843718064679,47.36474526136977,41.692338229214016,37.39252647140588,40.987315110897384,40.987315110897384,85.48998791737834,88.60356796836737,172.4624162964508,True
36,4,144,864000000,3456000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,40.318190248986056,36.1600970393168,6.3213922517116385,6.3213922517116385,77.05483688582248,85.60123897406667,155.82312808281748,True
36,4,144,864000000,3456000000,hybrid,1600000,10k_to_fout_over_2,432000000.0,76.44843718906638,47.3647452666675,40.53421772738071,36.35384518459968,41.56873825364435,41.56873825364435,83.21356774157668,86.14235835823526,169.86268356853446,True
37,4,148,888000000,3552000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,39.22850943144589,35.18279711933527,6.3213922517116385,6.3213922517116385,74.97227372674621,83.28769197476757,153.02648394597318,True
37,4,148,888000000,3552000000,hybrid,1600000,10k_to_fout_over_2,444000000.0,76.44843719325728,47.364745269303256,39.43869833153808,35.3713088302275,42.14214042974081,42.14214042974081,81.06000444040892,83.81418704265873,167.4568163069741,True
38,4,152,912000000,3648000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,38.196180235881535,34.256934037247504,6.3213922517116385,6.3213922517116385,72.99931915498973,81.09591060701055,150.40163293591092,True
38,4,152,912000000,3648000000,hybrid,1600000,10k_to_fout_over_2,456000000.0,76.44843719522784,47.36474527054331,38.40083785013454,34.44048491454424,42.70784471265198,42.70784471265198,79.01960492713337,81.60855100549043,165.22871285867174,True
39,4,156,936000000,3744000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,37.21679099906405,33.378551113215515,6.3213922517116385,6.3213922517116385,71.12754174075921,79.01652828375386,147.93469607924365,True
39,4,156,936000000,3744000000,hybrid,1600000,10k_to_fout_over_2,468000000.0,76.44843719580042,47.364745270903306,37.41620098246676,33.55739555801611,43.26615305293497,43.26615305293497,77.08367085357263,79.516024463428,163.16391756631026,True
40,4,160,960000000,3840000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,36.28637122408745,32.54408733538513,6.3213922517116385,6.3213922517116385,69.34935319724025,77.04111507666002,145.61319555420835,True
40,4,160,960000000,3840000000,hybrid,1600000,10k_to_fout_over_2,480000000.0,76.44843719588175,47.36474527095451,36.48079595794453,32.71846066910108,43.817348162571335,43.817348162571335,75.2443724294108,77.5281242095963,161.2494167813026,True
41,4,164,984000000,3936000000,hybrid,1600000,10k_to_10M,10000000,76.04753770042711,47.1123144302425,35.401337779597505,31.750329107692806,6.3213922517116385,6.3213922517116385,67.65790555828315,75.1620634894244,143.42588416609362,True
41,4,164,984000000,3936000000,hybrid,1600000,10k_to_fout_over_2,492000000.0,76.44843719594688,47.36474527099552,35.59102044680597,31.920449433296973,44.361695188529396,44.361695188529396,73.49464356013017,75.63719466663306,159.47346588641722,True
9,14,126,216000000,3024000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,57.94007491103517,51.964602535725355,6.3213922517116385,6.3213922517116385,76.41803200437536,95.88116889643524,183.77390238763635,True
9,14,126,216000000,3024000000,hybrid,2400000,10k_to_fout_over_2,108000000.0,97.07649604552617,60.319760266237495,58.99539914591227,52.911089134092855,20.783647418102536,20.783647418102536,81.50915808853448,97.94402229316283,190.90064010385123,True
10,12,120,240000000,2880000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,60.837078656586925,54.56283266251162,6.3213922517116385,6.3213922517116385,80.23893360459414,100.675227341257,189.56424122407944,True
10,12,120,240000000,2880000000,hybrid,2400000,10k_to_fout_over_2,120000000.0,97.07691586966106,60.32002373646888,61.94543967305038,55.55688625624704,21.907989410258544,21.907989410258544,85.74964474027999,102.84185124054072,197.16897804871905,True
11,12,132,264000000,3168000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,55.30643514235175,49.60257514773783,6.3213922517116385,6.3213922517116385,72.94448509508558,91.52293394659728,178.60325699841601,True
11,12,132,264000000,3168000000,hybrid,2400000,10k_to_fout_over_2,132000000.0,97.07716576791606,60.32018053232269,56.31418244909994,50.50639151891136,22.977380181387108,22.977380181387108,78.09921415567474,93.49298950958115,186.22843327840175,True
12,10,120,288000000,2880000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,60.837078656586925,54.56283266251162,6.3213922517116385,6.3213922517116385,80.23893360459414,100.675227341257,189.56424122407944,True
12,10,120,288000000,2880000000,hybrid,2400000,10k_to_fout_over_2,144000000.0,97.0773434163921,60.320292018078256,61.945715183920846,55.55713335314672,23.999166652198586,23.999166652198586,86.06403714927589,102.84257586859422,197.7926915528393,True
13,10,130,312000000,3120000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,56.157303375310995,50.36569168847225,6.3213922517116385,6.3213922517116385,74.06670794270227,92.93097908423721,180.26355859598794,True
13,10,130,312000000,3120000000,hybrid,2400000,10k_to_fout_over_2,156000000.0,97.07745647535239,60.32036295656896,57.18072741596165,51.28356802155559,24.979191339993395,24.979191339993395,79.58366588797288,94.9318038435632,188.56231314060997,True
14,8,112,336000000,2688000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,65.18258427491456,58.46017785269101,6.3213922517116385,6.3213922517116385,85.97028600492227,107.86631500848964,198.43123371491492,True
14,8,112,336000000,2688000000,hybrid,2400000,10k_to_fout_over_2,168000000.0,97.07753997981024,60.32041536044934,66.37054483922371,59.525621738416454,25.922191265400397,25.922191265400397,92.53338943944271,110.1888597142709,207.5063447455814,False
15,8,120,360000000,2880000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,60.837078656586925,54.56283266251162,6.3213922517116385,6.3213922517116385,80.23893360459414,100.675227341257,189.56424122407944,True
15,8,120,360000000,2880000000,hybrid,2400000,10k_to_fout_over_2,180000000.0,97.0775955022439,60.32045019812045,61.945877626367974,55.55727904258896,26.83207036365253,26.83207036365253,86.51116414093325,102.8430492693254,198.7141504124723,True
16,8,128,384000000,3072000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,57.03476124055024,51.152655621104635,6.3213922517116385,6.3213922517116385,75.22400025430699,94.38302563242844,181.98605645946958,True
16,8,128,384000000,3072000000,hybrid,2400000,10k_to_fout_over_2,192000000.0,97.0776375580217,60.320476590389376,58.074285684203694,52.08497189138144,27.71209122386834,27.71209122386834,81.24005408484767,96.41543680825808,191.25871851298967,True
17,8,136,408000000,3264000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,53.67977528522375,48.143675878686714,6.3213922517116385,6.3213922517116385,70.79905906287716,88.83108294816793,175.45757521616713,True
17,8,136,408000000,3264000000,hybrid,2400000,10k_to_fout_over_2,204000000.0,97.07766633880252,60.32049464905277,54.65816759567578,49.02116469130403,28.565013565549037,28.565013565549037,76.58768956611321,90.74399851799937,184.89265185294198,True
18,8,144,432000000,3456000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,50.69756554715576,45.46902721875968,6.3213922517116385,6.3213922517116385,66.86577800382842,83.89602278438082,169.79343724874295,True
18,8,144,432000000,3456000000,hybrid,2400000,10k_to_fout_over_2,216000000.0,97.07768849788313,60.320508555015216,51.62161462981601,46.29777732613637,29.393196491705357,29.393196491705357,72.45122570633586,85.70270693616953,179.4239970608581,True
19,6,114,456000000,2736000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,64.03903016482835,57.43456069738065,6.3213922517116385,6.3213922517116385,84.46203537325698,105.97392351711264,196.0780326017598,True
19,6,114,456000000,2736000000,hybrid,2400000,10k_to_fout_over_2,228000000.0,97.07770394046453,60.32051824458259,65.20626053310201,58.481412332420675,30.198675467642627,30.198675467642627,91.66565818936043,108.25609334768122,206.59252688067738,False
20,6,120,480000000,2880000000,hybrid,2400000,10k_to_10M,10000000,95.35814021714364,59.24074553335148,60.837078656586925,54.56283266251162,6.3213922517116385,6.3213922517116385,80.23893360459414,100.675227341257,189.56424122407944,True
20,6,120,480000000,2880000000,hybrid,2400000,10k_to_fout_over_2,240000000.0,97.07771594745832,60.32052577957064,61.94595524447685,55.55734865579155,30.983221265710906,30.983221265710906,87.2223572209188,102.84332028015247,200.22731394625146,False
